,phrase,label,sentiment,subjectivity,language,count
the venice biennale,the venice biennale,FAC,,,en,1
Rabat-Portuguese,Rabat-Portuguese,NORP,,,en,1
October 29,October 29,DATE,,,en,1
Tunisian,Tunisian,NORP,,,en,1
Iran-Israel war,Iran-Israel war,EVENT,,,en,1
+4622 chars,+4622 chars,WORK_OF_ART,,,en,1
pan-European,pan-European,NORP,,,en,1
15.5%,15.5%,PERCENT,,,en,1
2 months,2 months,DATE,,,en,1
the second half,the second half,DATE,,,en,1
March 27,March 27,DATE,,,en,1
100th-Birthday,100th-Birthday,DATE,,,en,1
€500M,€500M,MONEY,,,en,1
Wednesday morning,Wednesday morning,TIME,,,en,1
A South Korean,A South Korean,NORP,,,en,1
One month,One month,DATE,,,en,1
Basij,Basij,NORP,,,en,1
S. Korean,S. Korean,NORP,,,en,1
a hot summer homebuying season,a hot summer homebuying season,DATE,,,en,1
Billion-dollar,Billion-dollar,MONEY,,,en,1
Panamanian,Panamanian,NORP,,,en,1
Yemenis,Yemenis,NORP,,,en,1
the two months,the two months,DATE,,,en,1
a week ago,a week ago,DATE,,,en,1
18%,18%,PERCENT,,,en,1
3.2%,3.2%,PERCENT,,,en,1
45.7 days,45.7 days,DATE,,,en,1
41.3 days,41.3 days,DATE,,,en,1
51.8 days,51.8 days,DATE,,,en,1
the Iran war's,the Iran war's,EVENT,,,en,1
This Iran war post,This Iran war post,EVENT,,,en,1
2x nearly 40 hours,2x nearly 40 hours,TIME,,,en,1
8 days,8 days,DATE,,,en,1
Grind,Grind,WORK_OF_ART,,,en,1
About 26%,About 26%,PERCENT,,,en,1
Weekly,Weekly,DATE,,,en,1
+2838 chars,+2838 chars,WORK_OF_ART,,,en,1
the last month,the last month,DATE,,,en,1
Last month,Last month,DATE,,,en,1
at least nine,at least nine,CARDINAL,,,en,1
276,276,CARDINAL,,,en,1
over $58 million,over $58 million,MONEY,,,en,1
ten,ten,CARDINAL,,,en,1
"100,000,000","100,000,000",MONEY,,,en,1
Damascus International Airport,Damascus International Airport,FAC,,,en,1
$25 billion,$25 billion,MONEY,,,en,1
Champions League,Champions League,EVENT,,,en,1
Sahrawi Arab Democratic Republic,Sahrawi Arab Democratic Republic,NORP,,,en,1
4/29/2026,4/29/2026,DATE,,,en,1
Western Sahara Autonomy Plan,Western Sahara Autonomy Plan,WORK_OF_ART,,,en,1
Latin,Latin,NORP,,,en,1
"March 26, 2026 (GLOBE NEWSWIRE) --","March 26, 2026 (GLOBE NEWSWIRE) --",DATE,,,en,1
"May 20, 2026","May 20, 2026",DATE,,,en,1
4.20,4.20,MONEY,,,en,1
Iran War Could,Iran War Could,EVENT,,,en,1
Open the Hormuz Strait,Open the Hormuz Strait,WORK_OF_ART,,,en,1
"March 26, 2026","March 26, 2026",DATE,,,en,1
1968,1968,DATE,,,en,1
the night in,the night in,TIME,,,en,1
Central American,Central American,NORP,,,en,1
42%,42%,PERCENT,,,en,1
"at least 5,000 years ago","at least 5,000 years ago",DATE,,,en,1
the last minute,the last minute,TIME,,,en,1
